"error_name","SurveyorID","Submission.Id","Orig.collection.date","Quad.Sub.Quad","StemTag","Species","QX","QY","DBH","Status.census.2","HOM","Status.2021","Crown.position","Percentage.of.crown.intact","Percentage.of.crown.living","Lean.angle.if.greater.than.15.degrees","Lianas","FAD","Wounded.main.stem","Canker..swelling..deformity","Rotting.trunk","Dead.with.resprout","Notes.2021"
"personnel_missing",NA,"1916e466-7587-4be1-aef4-1d749599a5b2","2021-07-11","0122-22","12163","acerru","7.728","8.6758",13.5,"A",1.3,"A","3",100,100,NA,"0",NA,NA,NA,NA,NA,NA
"personnel_missing",NA,"1916e466-7587-4be1-aef4-1d749599a5b2","2021-07-11","0122-22","12182","tsugca","7.2059","3.3544",25.3,"A",1.3,"AU","2",100,95,NA,"0","I",NA,NA,NA,"False",NA
"personnel_missing",NA,"1916e466-7587-4be1-aef4-1d749599a5b2","2021-07-11","0122-22","12191","acerru","5.9641","0.615",10.1,"A",1.3,"A","2",100,100,NA,"0",NA,NA,NA,NA,NA,NA
"personnel_missing",NA,"1916e466-7587-4be1-aef4-1d749599a5b2","2021-07-11","0122-22","12201","pinust","5.0063","1.121",NA,"D",1.3,"DS","2",90,0,NA,"0",NA,NA,NA,NA,"False",NA
"duplicated_stem","LM","5433e30d-555b-42c4-92b9-2a17a8fe621f","2021-07-11","0124-22","12610","acerru","4.0391","2.0267",20.8,"A",1.3,"A","3",95,93,NA,"0",NA,NA,NA,NA,NA,NA
"duplicated_stem","LM","5433e30d-555b-42c4-92b9-2a17a8fe621f","2021-07-11","0124-22","12610","acerru","4.0391","2.0267",20.8,"A",1.3,"A","4",100,100,NA,"0",NA,NA,NA,NA,NA,NA
"duplicated_stem","LM","63edddba-fae1-41f3-9f56-84e5eb58cd63","2021-07-08","0202-11","20085","acerru","0.96588","4.13074",NA,"D",1.3,"DS","1",30,0,NA,"0",NA,NA,NA,NA,"False",NA
"duplicated_stem","LM","63edddba-fae1-41f3-9f56-84e5eb58cd63","2021-07-08","0202-11","20085","acerru","0.96588","4.13074",NA,"D",1.3,"DC",NA,NA,NA,NA,"0",NA,NA,NA,NA,"False",NA
"duplicated_stem","LM","2153277b-8d99-439c-a9a6-25b983e8ed46","2021-07-08","0204-22","20374","tsugca","5.1055","6.2975",50.8,"A",1.3,"A","3",90,80,NA,"0",NA,NA,NA,NA,"False",NA
"duplicated_stem","LM","2153277b-8d99-439c-a9a6-25b983e8ed46","2021-07-08","0204-22","20374","tsugca","5.1055","6.2975",50.8,"A",1.3,"A","4",85,75,NA,"0",NA,NA,NA,NA,"False",NA
"duplicated_stem","LM","be80a714-faea-4ab7-9a5d-0228621499d9","2021-07-08","0208-21","20567","tsugca","2.6713","9.6396",27.6,"A",1.3,"A","3",95,85,NA,"0",NA,NA,NA,NA,"False",NA
"duplicated_stem","LM","be80a714-faea-4ab7-9a5d-0228621499d9","2021-07-08","0208-21","20567","tsugca","2.6713","9.6396",27.6,"A",1.3,"AU","2",80,45,NA,"0","I,LF",NA,NA,NA,"False",NA
"duplicated_stem","LM","814db3ea-2008-489f-a0ac-7db9c21e23c0","2021-07-08","0212-21","21026","tsugca","5.5459","3.61301",NA,"D",1.3,"DC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"False",NA
"duplicated_stem","LM","814db3ea-2008-489f-a0ac-7db9c21e23c0","2021-07-08","0212-21","21026","tsugca","5.5459","3.61301",NA,"D",1.3,"DC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"False",NA
"personnel_missing",NA,"8735a6be-8ee7-4508-aaea-3d49ae9229f1","2021-07-10","0220-11","21443","pinust","1.83001","4.64588",36.3,"A",1.3,"A","3",100,100,NA,"0",NA,NA,NA,NA,NA,NA
"personnel_missing",NA,"8735a6be-8ee7-4508-aaea-3d49ae9229f1","2021-07-10","0220-11","21452","acerru","0.784","8.79731",15,"A",1.3,"A","3",100,100,NA,"0",NA,NA,NA,NA,"False",NA
"personnel_missing",NA,"8735a6be-8ee7-4508-aaea-3d49ae9229f1","2021-07-10","0220-11","21453","acerru","0.48272","9.38308",15.1,"A",1.3,"DS","2",0,0,NA,"0","B",NA,NA,NA,"False",NA
"personnel_missing",NA,"8735a6be-8ee7-4508-aaea-3d49ae9229f1","2021-07-10","0220-11","21456","pinust","5.46486","8.66874",NA,"D",1.3,"DS","1",40,0,NA,"0",NA,NA,NA,NA,"False",NA
"personnel_missing",NA,"8735a6be-8ee7-4508-aaea-3d49ae9229f1","2021-07-10","0220-11","21457","pinust","6.55029","7.46641",50,"A",1.3,"A","4",100,100,NA,"0",NA,NA,NA,NA,"False",NA
"personnel_missing",NA,"8735a6be-8ee7-4508-aaea-3d49ae9229f1","2021-07-10","0220-11","21458","betual","7.55657","9.52519",11,"A",1.13,"A","3",100,100,NA,"0",NA,NA,NA,NA,"False",NA
"personnel_missing",NA,"8735a6be-8ee7-4508-aaea-3d49ae9229f1","2021-07-10","0220-11","21459","pinust","7.48564","9.68997",NA,"D",1.1,"DS","1",20,0,NA,NA,NA,NA,NA,NA,"False",NA
"personnel_missing",NA,"8735a6be-8ee7-4508-aaea-3d49ae9229f1","2021-07-10","0220-11","21460","betual","9.24703","8.3107",12.4,"A",1.3,"DS","1",100,0,NA,"0","DF,R",NA,NA,"1","False",NA
"personnel_missing",NA,"8735a6be-8ee7-4508-aaea-3d49ae9229f1","2021-07-10","0220-11","21462","tsugca","8.25526","3.85197",28,"A",1.3,"AU","1",100,100,NA,"0","I",NA,NA,NA,"False",NA
"personnel_missing",NA,"8735a6be-8ee7-4508-aaea-3d49ae9229f1","2021-07-10","0220-11","21463","acerru","8.01488","3.24085",17.5,"A",1.3,"AU","3",100,100,NA,"0","R",NA,NA,"1","False",NA
"personnel_missing",NA,"8735a6be-8ee7-4508-aaea-3d49ae9229f1","2021-07-10","0220-11","21465","acerru","9.8234","0.44048",26,"A",1.3,"A","4",100,100,NA,"0",NA,NA,NA,NA,"False",NA
"personnel_missing",NA,"8735a6be-8ee7-4508-aaea-3d49ae9229f1","2021-07-10","0220-11","21485","acerru","4.44043","2.28877",31,"A",1.3,"A","3",100,100,NA,"0",NA,NA,NA,NA,"False",NA
"personnel_missing",NA,"8735a6be-8ee7-4508-aaea-3d49ae9229f1","2021-07-10","0220-11","21486","acerru","4.32558","2.09368",27.1,"A",1.3,"A","4",100,100,NA,"0",NA,NA,NA,NA,"False",NA
"personnel_missing",NA,"8735a6be-8ee7-4508-aaea-3d49ae9229f1","2021-07-10","0220-11","21487","pinust","4.15357","1.82562",NA,"D",1.3,"DS","1",100,0,NA,"0",NA,NA,NA,NA,"False",NA
"personnel_missing",NA,"8735a6be-8ee7-4508-aaea-3d49ae9229f1","2021-07-10","0220-11","21491","betual","2.80479","2.43325",10.5,"A",1.3,"A","1",100,100,NA,"0",NA,NA,NA,NA,"False",NA
"personnel_missing",NA,"8735a6be-8ee7-4508-aaea-3d49ae9229f1","2021-07-10","0220-12","21500","pinust","1.66268","3.1636",NA,"D",1.3,"DS","3",100,0,NA,"0",NA,NA,NA,NA,"False",NA
"personnel_missing",NA,"8735a6be-8ee7-4508-aaea-3d49ae9229f1","2021-07-10","0220-12","21503","deadhw","1.596","3.648",NA,"D",1.3,"DC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"False",NA
"personnel_missing",NA,"8735a6be-8ee7-4508-aaea-3d49ae9229f1","2021-07-10","0220-12","21514","acerru","4.64933","9.7918",NA,"D",1.3,"DC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"False",NA
"personnel_missing",NA,"8735a6be-8ee7-4508-aaea-3d49ae9229f1","2021-07-10","0220-12","21521","acerru","7.54701","9.8252",23.7,"A",1.3,"A","4",100,100,NA,"0",NA,NA,NA,NA,"False",NA
"personnel_missing",NA,"8735a6be-8ee7-4508-aaea-3d49ae9229f1","2021-07-10","0220-12","21528","betual","6.85357","5.6755",13.4,"A",1.3,"A","3",100,100,NA,"0",NA,NA,NA,NA,"False",NA
"personnel_missing",NA,"8735a6be-8ee7-4508-aaea-3d49ae9229f1","2021-07-10","0220-12","21529","pinust","6.38773","5.0838",33.4,"A",1.3,"A","5",100,100,NA,"0",NA,NA,NA,NA,"False",NA
"personnel_missing",NA,"8735a6be-8ee7-4508-aaea-3d49ae9229f1","2021-07-10","0220-12","21547","acerru","2.32696","1.5809",27.9,"A",1.45,"AU","3",100,100,NA,"0","R",NA,NA,"2","False",NA
"personnel_missing",NA,"8735a6be-8ee7-4508-aaea-3d49ae9229f1","2021-07-10","0220-21","21593","betual","0.3032","4.43091",12.8,"A",1.3,"A","2",100,100,NA,"0",NA,NA,NA,NA,"False",NA
"personnel_missing",NA,"8735a6be-8ee7-4508-aaea-3d49ae9229f1","2021-07-10","0220-21","21594","pinust","1.2529","5.64969",NA,"D",1.3,"DS","1",0,0,NA,NA,NA,NA,NA,NA,"False",NA
"personnel_missing",NA,"8735a6be-8ee7-4508-aaea-3d49ae9229f1","2021-07-10","0220-21","21601","pinust","2.0404","7.53481",39.9,"A",1.3,"A","4",100,90,NA,"0",NA,NA,NA,NA,"False",NA
"personnel_missing",NA,"8735a6be-8ee7-4508-aaea-3d49ae9229f1","2021-07-10","0220-21","21606","deadsw","1.4148","8.78792",NA,"D",1.3,"DS","2",10,0,NA,"0",NA,NA,NA,NA,"False",NA
"personnel_missing",NA,"8735a6be-8ee7-4508-aaea-3d49ae9229f1","2021-07-10","0220-21","21610","pinust","3.6337","9.85464",16.4,"A",1.3,"DS","1",100,0,NA,"0","DF",NA,NA,NA,"False",NA
"personnel_missing",NA,"8735a6be-8ee7-4508-aaea-3d49ae9229f1","2021-07-10","0220-21","21611","pinust","5.2632","9.85363",18.1,"A",1.3,"DS","1",100,100,23,"0","DF",NA,NA,NA,"False",NA
"personnel_missing",NA,"8735a6be-8ee7-4508-aaea-3d49ae9229f1","2021-07-10","0220-21","21624","acerru","9.7916","9.485",23.9,"A",1.3,"A","5",100,100,NA,"0",NA,NA,NA,NA,"False",NA
"personnel_missing",NA,"8735a6be-8ee7-4508-aaea-3d49ae9229f1","2021-07-10","0220-21","21639","acerru","8.1099","2.62509",28.5,"A",1.3,"AU","3",100,100,NA,"0","K",NA,"1",NA,"False","Epicormic shoots"
"personnel_missing",NA,"8735a6be-8ee7-4508-aaea-3d49ae9229f1","2021-07-10","0220-21","21640","acerru","7.9072","2.55363",11.9,"A",1.3,"AU","1",100,100,NA,"0","K",NA,"1",NA,"False","Epicormic shoots"
"personnel_missing",NA,"8735a6be-8ee7-4508-aaea-3d49ae9229f1","2021-07-10","0220-21","21657","pinust","5.0631","4.5932",40.3,"A",1.3,"A","4",100,100,NA,"0",NA,NA,NA,NA,"False",NA
"personnel_missing",NA,"8735a6be-8ee7-4508-aaea-3d49ae9229f1","2021-07-10","0220-22","21550","acerru","2.1604","2.8112",19.7,"A",1.3,"A","3",100,100,NA,"0",NA,NA,NA,NA,"False",NA
"personnel_missing",NA,"8735a6be-8ee7-4508-aaea-3d49ae9229f1","2021-07-10","0220-22","21556","acerru","4.2064","5.0342",27.1,"A",1.3,"A","4",100,100,NA,"0",NA,NA,NA,NA,"False",NA
"personnel_missing",NA,"8735a6be-8ee7-4508-aaea-3d49ae9229f1","2021-07-10","0220-22","21557","tsugca","3.0154","6.6161",12.9,"A",1.3,"A","3",100,100,NA,NA,NA,NA,NA,NA,"False",NA
"personnel_missing",NA,"8735a6be-8ee7-4508-aaea-3d49ae9229f1","2021-07-10","0220-22","21558","acerru","0.5237","8.4295",21.6,"A",1.41,"A","4",100,100,15,"0",NA,NA,NA,NA,"False",NA
"personnel_missing",NA,"8735a6be-8ee7-4508-aaea-3d49ae9229f1","2021-07-10","0220-22","21562","betual","4.9363","6.7265",24.6,"A",1.28,"A","4",100,100,NA,"0",NA,NA,NA,NA,"False",NA
"personnel_missing",NA,"8735a6be-8ee7-4508-aaea-3d49ae9229f1","2021-07-10","0220-22","21563","betual","5.0668","6.8226",17.6,"A",1.25,"A","4",100,100,NA,"0",NA,NA,NA,NA,"False",NA
"personnel_missing",NA,"8735a6be-8ee7-4508-aaea-3d49ae9229f1","2021-07-10","0220-22","21576","tsugca","8.6447","5.0643",33.5,"A",1.3,"A","3",100,100,NA,"0",NA,NA,NA,NA,"False",NA
"personnel_missing",NA,"8735a6be-8ee7-4508-aaea-3d49ae9229f1","2021-07-10","0220-22","21588","betual","5.1832","2.9108",10.9,"A",1.28,"A","2",100,100,NA,"0",NA,NA,NA,NA,"False",NA
"personnel_missing",NA,"8735a6be-8ee7-4508-aaea-3d49ae9229f1","2021-07-10","0220-22","21590","betupa","4.8408","0.6831",NA,"D",1.3,"DC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"False",NA
"personnel_missing",NA,"8735a6be-8ee7-4508-aaea-3d49ae9229f1","2021-07-10","0220-22","21591","acerru","2.4408","0.958",14.5,"A",1.3,"A","3",100,100,NA,"0",NA,NA,NA,NA,"False",NA
"personnel_missing",NA,"f39e5f07-9c3f-424a-8f37-b321b39ff59c","2021-07-10","0225-11","22593","acerru","3.6909","9.87959",32.6,"A",1.3,"A","4",100,100,NA,"0",NA,NA,NA,NA,"False",NA
"personnel_missing",NA,"f39e5f07-9c3f-424a-8f37-b321b39ff59c","2021-07-10","0225-11","22594","castde","5.0257","8.96447",NA,"D",1.3,"DS","1",0,0,NA,"0",NA,NA,NA,NA,"False",NA
"personnel_missing",NA,"f39e5f07-9c3f-424a-8f37-b321b39ff59c","2021-07-10","0225-11","22607","betule","9.56196","8.06869",13,"A",1.3,"A","2",100,100,NA,"0",NA,NA,NA,NA,"False",NA
"personnel_missing",NA,"f39e5f07-9c3f-424a-8f37-b321b39ff59c","2021-07-10","0225-21","22766","acerru","0.68","2.53889",27.5,"A",1.3,"A","4",100,100,NA,"0",NA,NA,NA,NA,"False",NA
"personnel_missing",NA,"f39e5f07-9c3f-424a-8f37-b321b39ff59c","2021-07-10","0225-21","22773","fagugr","1.3403","5.02981",16.4,"NA",1.3,"A","3",100,100,NA,"0",NA,NA,NA,NA,"False",NA
"personnel_missing",NA,"f39e5f07-9c3f-424a-8f37-b321b39ff59c","2021-07-10","0225-21","22829","acerru","5.582","4.82503",19.8,"A",1.3,"AU","4",100,100,NA,"0","R",NA,NA,NA,"False",NA
"personnel_missing",NA,"f39e5f07-9c3f-424a-8f37-b321b39ff59c","2021-07-10","0225-21","22834","querru","9.7059","5.06761",48.5,"A",1.3,"AU","4",100,100,NA,"0","F",NA,NA,NA,"False","Basal fungus"
"personnel_missing",NA,"f39e5f07-9c3f-424a-8f37-b321b39ff59c","2021-07-10","0225-22","22716","betule","7.3258","3.4284",NA,"D",1.3,"DS","3",0,0,NA,NA,NA,NA,NA,NA,"False",NA
"personnel_missing",NA,"f39e5f07-9c3f-424a-8f37-b321b39ff59c","2021-07-10","0225-22","22739","acerru","6.0487","0.3858",46,"A",1.3,"A","4",100,100,NA,"0",NA,NA,NA,NA,"False",NA
"duplicated_stem","NM","47a30473-a23d-43de-8540-a68529d80c65","2021-07-10","0306-21","30774","tsugca","0.8437","8.71112",28.1,"A",1.3,"A","2",90,85,NA,"0",NA,NA,NA,NA,NA,NA
"duplicated_stem","NM","47a30473-a23d-43de-8540-a68529d80c65","2021-07-10","0306-21","30774","tsugca","0.8437","8.71112",28.1,"A",1.3,"A","3",100,95,NA,"0",NA,NA,NA,NA,NA,NA
"duplicated_stem","NM","719d3b2d-f29e-496d-9417-4129f63b74a1","2021-07-10","0309-12","30949","tsugca","5.0891","3.4296",16.6,"A",1.3,"DS","2",75,0,NA,"0","I,S",NA,NA,NA,"False",NA
"duplicated_stem","NM","719d3b2d-f29e-496d-9417-4129f63b74a1","2021-07-10","0309-12","30949","tsugca","5.0891","3.4296",16.6,"A",1.3,"AU","1",5,5,NA,"0","B,F","2",NA,NA,"False",NA
"status_AU_DS_or_DC_but_no_FAD","NM","6c5481e6-7df9-41b8-8acc-9a5ab71b109c","2021-07-11","0317-22","31421","tsugca","1.8751","5.8259",35,"A",1.3,"DS","2",85,0,NA,"0",NA,NA,NA,NA,"False",NA
"crown_living_greater_than_crown_intact","NM","7c0937b6-84ec-4233-9b3a-9638c967328c","2021-07-11","0320-12","31755","querru","3.8361","9.7007",24.8,"A",1.3,"A","4",95,99,NA,"0",NA,NA,NA,NA,NA,NA
"crown_living_greater_than_crown_intact","NM","7c0937b6-84ec-4233-9b3a-9638c967328c","2021-07-11","0320-12","31791","betual","7.17613","6.8499",14.3,"A",1.3,"AU","2",98,99,NA,"0","LF,I",NA,NA,NA,"False",NA
"duplicated_stem","RB","fee82df3-b34d-4642-ba43-dc5a285cddb2","2021-07-08","0501-21","50110","querru","3.8482","9.23058",18,"A",1.3,"A","2",96,95,NA,"0",NA,NA,NA,NA,"False",NA
"duplicated_stem","RB","fee82df3-b34d-4642-ba43-dc5a285cddb2","2021-07-08","0501-21","50110","querru","3.8482","9.23058",18,"A",1.3,"DS","1",0,0,NA,"0","U,W","3",NA,"3","False",NA
"missing_crown_position","RB","3e718164-c49b-4ac0-a033-1875ce2aad84","2021-07-11","0518-21","51709","betule","5.2676","7.70374",19.6,"A",1.3,"A",NA,95,95,NA,"0",NA,NA,NA,NA,NA,NA
"status_AU_DS_or_DC_but_no_FAD","RB","3e718164-c49b-4ac0-a033-1875ce2aad84","2021-07-11","0518-22","51700","betule","2.4191","0.9037",24,"A",1.69,"DS","3",30,0,NA,"0",NA,NA,NA,NA,"False",NA
"status_AU_DS_or_DC_but_no_FAD","JS","72b111ea-7363-43d9-a933-d0fe4cd490a6","2021-07-08","0601-22","60070","piceab","7.4744","0.5764",13.7,"A",1.3,"AU","1",100,90,NA,"0",NA,NA,NA,NA,"False",NA
"status_AU_DS_or_DC_but_no_FAD","JS","d14ae59f-8ab2-43bc-aa0c-c5c73f59fb1b","2021-07-08","0602-11","60102","pinure","2.57607","5.07791",30.4,"A",1.3,"AU","4",90,45,NA,"0",NA,NA,NA,NA,"False",NA
"missing_percent_crown_intact","JS","d14ae59f-8ab2-43bc-aa0c-c5c73f59fb1b","2021-07-08","0602-11","60115","pinure","7.34558","0.80133",NA,"D",1.3,"DS","3",NA,NA,NA,"0",NA,NA,NA,NA,"False",NA
"missing_percent_crown_living","JS","d14ae59f-8ab2-43bc-aa0c-c5c73f59fb1b","2021-07-08","0602-11","60115","pinure","7.34558","0.80133",NA,"D",1.3,"DS","3",NA,NA,NA,"0",NA,NA,NA,NA,"False",NA
"missing_percent_crown_intact","JS","d14ae59f-8ab2-43bc-aa0c-c5c73f59fb1b","2021-07-08","0602-11","60116","pinure","5.37389","2.77662",NA,"D",1.3,"DS","3",NA,NA,NA,"0",NA,NA,NA,NA,"False",NA
"missing_percent_crown_living","JS","d14ae59f-8ab2-43bc-aa0c-c5c73f59fb1b","2021-07-08","0602-11","60116","pinure","5.37389","2.77662",NA,"D",1.3,"DS","3",NA,NA,NA,"0",NA,NA,NA,NA,"False",NA
"missing_percent_crown_intact","JS","d14ae59f-8ab2-43bc-aa0c-c5c73f59fb1b","2021-07-08","0602-12","60123","pinure","1.467","5.0443",NA,"D",1.3,"DS","1",NA,NA,NA,NA,NA,NA,NA,NA,"False",NA
"missing_percent_crown_living","JS","d14ae59f-8ab2-43bc-aa0c-c5c73f59fb1b","2021-07-08","0602-12","60123","pinure","1.467","5.0443",NA,"D",1.3,"DS","1",NA,NA,NA,NA,NA,NA,NA,NA,"False",NA
"missing_percent_crown_intact","JS","d14ae59f-8ab2-43bc-aa0c-c5c73f59fb1b","2021-07-08","0602-12","60140","pinure","5.71933","4.7132",NA,"D",1.3,"DS","1",NA,NA,NA,NA,NA,NA,NA,NA,"False",NA
"missing_percent_crown_living","JS","d14ae59f-8ab2-43bc-aa0c-c5c73f59fb1b","2021-07-08","0602-12","60140","pinure","5.71933","4.7132",NA,"D",1.3,"DS","1",NA,NA,NA,NA,NA,NA,NA,NA,"False",NA
"missing_percent_crown_intact","JS","d14ae59f-8ab2-43bc-aa0c-c5c73f59fb1b","2021-07-08","0602-12","60144","querru","7.16076","1.8122",NA,"D",1.93,"DS","1",NA,NA,NA,"0",NA,NA,NA,NA,"False",NA
"missing_percent_crown_living","JS","d14ae59f-8ab2-43bc-aa0c-c5c73f59fb1b","2021-07-08","0602-12","60144","querru","7.16076","1.8122",NA,"D",1.93,"DS","1",NA,NA,NA,"0",NA,NA,NA,NA,"False",NA
"missing_percent_crown_intact","JS","d14ae59f-8ab2-43bc-aa0c-c5c73f59fb1b","2021-07-08","0602-12","60146","piceab","6.39456","0.268",NA,"D",1.3,"DS","2",NA,NA,NA,NA,NA,NA,NA,NA,"False",NA
